RUELLE_ID,PROPRIETAI,Length,L1,X_1,X_2,X_3,Y_1,Y_2,Y_3,geometry
RPP-F-1000029,Rosemont - La Petite-Patrie,501.4253983665126,41,-395839.97285552736,-395845.216307269,-395763.7154101803,186393.83574092865,186427.21848416154,186359.2028054836,"c(-395771.77758416, -395757.655165879, -395757.584026791, -395758.108519538, -395758.471851537, -395777.052000813, -395804.570734087, -395832.254094493, -395853.424177467, -395857.295117664, -395870.912109687, -395873.433846564, -395875.955583317, -395866.223828317, -395860.732107805, -395847.319771077, -395845.282823525, -395843.2458759, -395855.406204604, -395835.630852938, -395807.707747657, -395781.182117611, -395759.968983146, -395752.602018954, -395735.522430783, -395720.320037804, -395721.444915031, 
-395722.569792318, -395744.665394324, -395751.842272457, -395766.696472064, -395769.237028171, -395771.77758416, 186321.089090967, 186347.559412397, 186348.686604629, 186349.683742556, 186350.2471267, 186359.897545524, 186374.918951474, 186389.654702269, 186401.121948754, 186400.084640615, 186374.581981295, 186375.941510879, 186377.301040604, 186395.747253436, 186406.581819486, 186433.042923236, 186431.925959725, 186430.808996323, 186408.650493981, 186397.839706692, 186383.096373667, 186368.702653295, 
186357.165186957, 186353.179044383, 186343.937568106, 186334.771823709, 186333.330118636, 186331.888413615, 186343.988049848, 186347.654958459, 186318.343474272, 186319.716282554, 186321.089090967)"
RPP-H-1000003,Rosemont - La Petite-Patrie,55.74176191920732,42,-397260.4758036203,-397251.70706986147,-397260.0200956764,184648.8400977694,184654.97360959247,184643.79222691443,"c(-397268.983778826, -397255.134502223, -397253.993631106, -397252.777449978, -397251.561268806, -397252.653802347, -397266.082056736, -397267.532917812, -397268.983778826, 184637.803302072, 184655.768991056, 184657.162571076, 184656.155866267, 184655.149161476, 184653.833695547, 184635.528777564, 184636.666039802, 184637.803302072)"
RPP-H-1000005,Rosemont - La Petite-Patrie,537.3451137272623,43,-396466.09248419397,-396575.80746538396,-396518.2486344293,185499.64520888438,185528.23703096402,185529.88374312816,"c(-396398.48089302, -396387.811701079, -396386.227539658, -396384.643378188, -396393.306645375, -396396.293187642, -396397.898556895, -396399.503926103, -396400.526959231, -396409.537252208, -396423.968679734, -396437.41879805, -396457.093120008, -396474.550870156, -396493.479753591, -396509.161532044, -396526.718795039, -396554.413708996, -396564.848556984, -396575.911274605, -396577.619854661, -396579.328434661, -396567.341909006, -396563.962403418, -396555.307216425, -396553.880547943, -396552.45387942, 
-396563.069538613, -396535.631427824, -396523.350417861, -396499.084768198, -396466.332962368, -396442.720609067, -396420.699308687, -396398.48089302, 185469.045751161, 185491.183450577, 185490.319596941, 185489.455743351, 185471.231941853, 185465.587003417, 185466.433763888, 185467.280524448, 185465.515297796, 185470.348818519, 185477.769918089, 185484.820472851, 185495.060680332, 185503.954147955, 185513.641849461, 185521.588645817, 185530.438105044, 185544.435560108, 185549.338391933, 185528.037146471, 
185528.903425079, 185529.769703759, 185553.095962643, 185559.672620876, 185576.339922692, 185575.616029714, 185574.892136799, 185553.187547842, 185538.999378463, 185532.474061663, 185520.153710765, 185503.593254715, 185491.306817071, 185480.071302874, 185469.045751161)"
RPP-H-1000006,Rosemont - La Petite-Patrie,511.4960495489069,44,-396142.8298129411,-396029.1920076488,-396091.72216822946,185639.67789397534,185581.05524821818,185609.04406492994,"c(-396205.444493381, -396204.657421149, -396206.329055529, -396208.000689859, -396196.02183035, -396192.855856391, -396203.870348961, -396193.266644952, -396173.294594765, -396151.591751005, -396129.240239078, -396108.366670389, -396092.809658382, -396063.83168117, -396043.521178158, -396025.75717274, -396004.296413441, -396005.196711787, -396006.097010179, -396029.825210897, -396047.92192148, -396064.275240846, -396083.676148024, -396098.403968141, -396119.287107873, -396149.211693175, -396165.669781615, 
-396184.770501471, -396205.444493381, 185667.504376567, 185669.311294177, 185670.179421461, 185671.047548803, 185694.043922624, 185692.431543992, 185671.118211854, 185665.572702413, 185655.253605346, 185644.235538202, 185632.60908769, 185621.791154576, 185614.165505498, 185598.86825269, 185588.27094836, 185579.325578052, 185568.769983642, 185567.018153158, 185565.266322759, 185577.624295037, 185586.509791054, 185595.155541278, 185604.949949196, 185612.444014403, 185623.125560359, 185638.55777006, 
185647.387117284, 185656.84724959, 185667.504376567)"
RPP-H-1000008,Rosemont - La Petite-Patrie,72.51664669358297,45,-396744.77030796715,-396734.0128929579,-396742.4629378242,187990.64800735906,187998.79756500362,187982.75813718536,"c(-396753.381855528, -396738.886470985, -396736.415057681, -396733.943644264, -396746.808031545, -396748.158036819, -396750.769946235, -396753.381855528, 187974.694708277, 188001.548093606, 188000.238551341, 187998.929009208, 187974.510510315, 187971.941574988, 187973.318141567, 187974.694708277)"
RPP-H-1000012,Rosemont - La Petite-Patrie,148.0862096501864,46,-394864.5354158258,-394847.21634151647,-394862.345341338,185334.33419731908,185362.20110546774,185328.50095541042,"c(-394879.827600047, -394869.766603975, -394867.696368151, -394866.256077417, -394865.626132574, -394851.01415064, -394849.077703403, -394847.1412561, -394856.999529013, -394862.214397188, -394863.591544563, -394875.980253311, -394877.821510217, -394879.662767067, -394879.745183563, -394879.827600047, 185300.618992645, 185322.980874533, 185327.454538332, 185330.566926618, 185331.928202593, 185364.160541121, 185363.161453532, 185362.162366019, 185340.689817547, 185328.799518008, 185325.659517498, 
185298.737243654, 185299.63612237, 185300.535001172, 185300.576996899, 185300.618992645)"
RPP-H-1000014,Rosemont - La Petite-Patrie,488.300823367469,47,-396654.4596349656,-396546.3925432242,-396651.6214028269,187347.13986939043,187290.36530252185,187340.962366315,"c(-396759.230137862, -396757.625534907, -396756.020932082, -396756.133837607, -396756.059873001, -396755.689261182, -396730.857816457, -396697.606786618, -396667.677006457, -396654.929771731, -396627.766675177, -396601.135784701, -396573.504719731, -396546.355386879, -396547.152347712, -396547.949308586, -396578.439946631, -396601.746868285, -396627.006246081, -396664.653420434, -396699.275192746, -396733.706399619, -396757.3279769, -396758.035110093, -396758.426871606, -396759.230137862, 187397.005831141, 
187399.502186741, 187401.998542504, 187401.249963045, 187400.772933952, 187400.45145947, 187387.403408805, 187369.88768497, 187354.094778707, 187347.389696672, 187332.955423339, 187318.785471155, 187304.288092196, 187290.346221797, 187288.150718795, 187285.955215884, 187302.299394999, 187314.510494858, 187327.863922011, 187347.897083756, 187366.199279369, 187385.234668545, 187397.586409304, 187397.745369845, 187397.635965447, 187397.005831141)"
RPP-H-1000015,Rosemont - La Petite-Patrie,416.6922540735611,48,-396677.47872890695,-396713.86844285525,-396621.12249126984,185682.9257366457,185705.52420683834,185658.0897291179,"c(-396617.86139807, -396606.358853797, -396648.102912846, -396686.220801533, -396716.345710609, -396715.288138526, -396717.061173361, -396718.834208151, -396706.334375331, -396704.859993193, -396703.385611012, -396714.509958019, -396703.295578014, -396672.923379898, -396637.910808949, -396604.38429426, -396593.407643386, -396592.327988235, -396591.248333067, -396590.716712484, -396590.185091897, -396601.62305946, -396602.091755747, -396614.350114855, -396616.105756498, -396617.86139807, 185624.83360645, 
185645.876586539, 185667.620136402, 185687.480594582, 185702.043012352, 185704.058907406, 185705.019152033, 185705.979396708, 185728.989328551, 185728.240428708, 185727.491528888, 185705.84934237, 185700.165621063, 185684.405358444, 185666.608854484, 185649.596037167, 185671.629344415, 185671.080946408, 185670.53254843, 185670.261055216, 185669.989562008, 185646.987354017, 185646.068448591, 185622.733195036, 185623.783400718, 185624.83360645)"
RPP-H-1000016,Rosemont - La Petite-Patrie,462.18911552985173,49,-396781.95263430773,-396796.1997149282,-396724.1459143417,185509.9142632006,185547.40624141323,185484.43390003341,"c(-396709.71918658, -396700.298921844, -396701.305806428, -396722.126531441, -396747.180665536, -396789.2505744, -396807.412162004, -396808.521643205, -396809.200795354, -396819.383652668, -396819.548641225, -396819.713629779, -396821.410819702, -396823.108009582, -396811.029802374, -396809.669338017, -396799.115674955, -396797.353673578, -396795.591672143, -396806.497343482, -396805.888860641, -396780.760975993, -396731.338039941, -396696.966366838, -396686.090445237, -396685.957890929, -396685.825336626, 
-396684.22997904, -396682.634621412, -396693.320300633, -396694.255554483, -396695.05368228, -396706.284252569, -396708.001719596, -396709.71918658, 185445.799846312, 185464.359373998, 185468.134774902, 185478.991828055, 185491.943027646, 185513.68606575, 185522.854928501, 185522.879743575, 185522.605732422, 185501.776365426, 185501.860576677, 185501.944787921, 185502.796302685, 185503.647817524, 185526.777863182, 185529.383185574, 185550.367451872, 185549.47046714, 185548.573482485, 185527.638199955, 
185526.417969021, 185513.52172482, 185488.145173775, 185470.408736046, 185492.610459273, 185492.542955179, 185492.475451101, 185491.639815813, 185490.80418057, 185468.847455846, 185467.053951668, 185465.523409536, 185443.986945352, 185444.893395803, 185445.799846312)"
RPP-H-1000024,Rosemont - La Petite-Patrie,63.747730533622686,50,-395897.00971378,-395888.2720915424,-395895.4292705506,186496.0912256011,186505.35641258128,186491.24763345404,"c(-395904.207824078, -395892.404698414, -395891.736672144, -395889.953354059, -395888.17003592, -395901.134410205, -395902.671117164, -395904.207824078, 186481.87246933, 186505.187722933, 186506.981733522, 186506.145134603, 186505.308535753, 186480.196962774, 186481.034716024, 186481.87246933)"
RPP-H-1000042,Rosemont - La Petite-Patrie,112.0945096935954,51,-396694.7189558441,-396680.9015741473,-396693.2763587803,185920.75146764505,185941.27933211706,185916.49279015994,"c(-396707.392954808, -396696.057671733, -396695.188160082, -396694.31864848, -396683.959608849, -396682.284203452, -396680.615429433, -396691.389469326, -396692.383507471, -396704.622246492, -396706.007600671, -396707.392954808, 185895.765479922, 185917.66132671, 185919.668409374, 185921.675492123, 185942.854544088, 185941.991532707, 185941.13193727, 185920.179210244, 185918.23715512, 185894.326312076, 185895.045895987, 185895.765479922)"
RPP-H-1000043,Rosemont - La Petite-Patrie,480.8142498379525,52,-396394.82794694894,-396385.8948679673,-396492.83582547767,185617.83481797465,185608.9200597516,185663.79982595058,"c(-396501.740227813, -396491.745994283, -396476.018080929, -396450.488009854, -396428.670310975, -396406.661145393, -396382.842204241, -396360.3107274, -396337.760252211, -396338.736454714, -396339.712657258, -396373.941608671, -396388.844305558, -396406.871037604, -396428.033202138, -396449.55176357, -396473.230115369, -396497.28101566, -396503.443981898, -396514.378217621, -396516.200877803, -396518.023537938, -396507.177326153, -396506.185800627, -396494.313274848, -396492.482446132, -396490.651617374, 
-396500.557625815, -396501.740227813, 185672.755255642, 185667.188809896, 185659.414007011, 185646.130299307, 185634.93275342, 185623.878419808, 185611.713306791, 185600.206305069, 185588.919662794, 185587.019156849, 185585.118650988, 185602.722596866, 185610.44926861, 185619.422977517, 185630.320002286, 185641.658090685, 185653.730165787, 185666.082913595, 185669.021338255, 185647.375542159, 185648.310518316, 185649.24549453, 185670.643217058, 185672.654566834, 185695.63748746, 185694.770407607, 
185693.903327815, 185675.075624726, 185672.755255642)"
RPP-H-1000057,Rosemont - La Petite-Patrie,416.9487042330812,53,-396707.6826031988,-396745.0832185813,-396652.80921035085,185622.48219902813,185646.40207012475,185598.93732480938,"c(-396648.043939843, -396636.240377958, -396660.57434331, -396691.469990921, -396722.90766563, -396747.046106842, -396746.17202932, -396748.00620454, -396749.840379708, -396741.702214381, -396737.62539135, -396735.865552684, -396734.105713954, -396745.297951827, -396720.871474611, -396678.141893669, -396646.549623811, -396634.626247964, -396624.495647634, -396622.680169483, -396620.864691273, -396632.631769504, -396644.707772013, -396645.985592943, -396647.263413847, -396647.653676849, -396648.043939843, 
185565.274671914, 185586.392177096, 185598.25565489, 185614.073766575, 185630.378453306, 185643.151997672, 185644.568695799, 185645.513221464, 185646.457747218, 185662.213536636, 185669.490625341, 185668.59692051, 185667.703215756, 185645.985393994, 185633.340004542, 185611.733556037, 185595.77543644, 185590.258897047, 185611.976447319, 185611.028311508, 185610.080175779, 185586.935576258, 185563.559688014, 185564.217239086, 185564.874790187, 185565.074731062, 185565.274671914)"
RPP-H-1000058,Rosemont - La Petite-Patrie,560.8255222357828,54,-396197.3202651834,-396233.04496761895,-396142.41740268003,186141.10800592537,186191.8803750571,186117.50048981936,"c(-396106.33805958, -396094.97454573, -396118.953949825, -396150.21859369, -396186.479393881, -396220.535980323, -396246.006286076, -396257.162459573, -396258.776391797, -396260.390323981, -396260.422568033, -396260.454812094, -396248.072536035, -396247.935128521, -396235.500482706, -396232.575570318, -396244.321164077, -396207.097927684, -396171.55819175, -396140.667596864, -396093.434591104, -396090.944416747, -396081.665832424, -396080.562704535, -396079.039031608, -396090.969193796, -396103.495761892, 
-396104.916910755, -396106.33805958, 186066.585443254, 186089.50895877, 186101.188738849, 186117.098158559, 186135.678515139, 186152.735255057, 186165.590691329, 186143.257334115, 186144.046574168, 186144.835814285, 186144.852441925, 186144.869069548, 186168.814017885, 186169.079737843, 186193.125989174, 186191.642262936, 186169.037956224, 186151.069867755, 186132.72222176, 186116.586476303, 186093.246443395, 186094.800578258, 186114.955378328, 186114.394450735, 186113.617501036, 186089.792363563, 
186065.147699253, 186065.866571234, 186066.585443254)"
RPP-H-1000059,Rosemont - La Petite-Patrie,588.2331086467126,55,-396418.31547722523,-396460.1026728297,-396362.0593896748,185700.65470811096,185753.42716926587,185676.04916558857,"c(-396320.346895941, -396309.159193779, -396328.977471174, -396353.016493865, -396378.591211007, -396400.497513868, -396421.480258644, -396440.481128447, -396458.522455984, -396473.011960956, -396474.570999093, -396484.180238532, -396485.878787556, -396487.57733653, -396479.573625101, -396475.365808401, -396468.581173293, -396463.313657021, -396461.637272667, -396459.96088826, -396467.243399756, -396471.447464744, -396452.05964475, -396434.371029519, -396419.097858597, -396394.466107691, -396375.397683986, 
-396352.57111298, -396307.116285829, -396296.064893807, -396294.166509923, -396292.268125979, -396304.374219388, -396316.557422756, -396318.217478542, -396319.877534279, -396320.112215116, -396320.346895941, 185623.069764558, 185644.782432545, 185655.140145349, 185667.452840204, 185681.008851467, 185691.781863219, 185702.230680296, 185712.344697193, 185721.319462243, 185728.645186738, 185725.641480378, 185706.570077263, 185707.43366498, 185708.297252764, 185724.005039528, 185732.030853323, 185744.971589912, 
185755.40972737, 185754.549003438, 185753.688279571, 185740.27681454, 185732.138041669, 185722.158394968, 185712.978319382, 185704.941739066, 185692.621694454, 185683.051170726, 185671.068246694, 185648.745446985, 185670.195635748, 185669.21815664, 185668.240677615, 185644.745873807, 185621.099779504, 185621.962755865, 185622.825732291, 185622.947748417, 185623.069764558)"
RPP-H-1000060,Rosemont - La Petite-Patrie,584.9355894565505,56,-396571.12251713633,-396614.20171584876,-396515.77881127235,185402.23688464687,185455.20383620597,185378.1485555771,"c(-396473.361763482, -396462.29227515, -396481.624012347, -396497.701977065, -396520.724672696, -396540.399702833, -396557.678160112, -396579.142755097, -396598.948734223, -396617.241263538, -396626.115767255, -396637.449531967, -396639.107290116, -396640.765048213, -396628.810630885, -396616.770524062, -396615.328146551, -396613.885769, -396624.921287939, -396607.431523979, -396585.282474128, -396565.033137503, -396550.393348112, -396525.814492741, -396502.737216465, -396481.536171758, -396465.865344108, 
-396460.302339327, -396449.329571563, -396447.51492948, -396445.700287348, -396455.009556267, -396457.403935548, -396469.683917505, -396471.522840523, -396473.361763482, 185325.261356054, 185346.52175029, 185356.279743587, 185364.532261901, 185376.444100933, 185386.674219413, 185395.362817859, 185406.337612655, 185416.962172308, 185425.911935695, 185430.49787914, 185408.988239766, 185409.828902157, 185410.669564604, 185434.021936015, 185457.292182818, 185456.556125888, 185455.820068993, 185434.296041732, 
185425.349644575, 185413.973555837, 185403.593091608, 185396.02093616, 185383.370006712, 185371.363161858, 185360.700430804, 185352.967490779, 185350.386246304, 185371.546379017, 185370.616538539, 185369.68669811, 185351.379643793, 185346.529152389, 185323.382435789, 185324.321895884, 185325.261356054)"
RPP-H-1000064,Rosemont - La Petite-Patrie,476.97894938934843,57,-395907.0830236899,-395912.57760089566,-395845.71809438773,186247.4497520227,186288.88841980236,186221.0877994636,"c(-395843.691122448, -395829.835829571, -395857.39291037, -395886.717424262, -395917.62159406, -395918.554999484, -395919.538585775, -395920.195189784, -395920.950089284, -395933.504149024, -395936.167110511, -395938.830071862, -395925.212977536, -395927.390761433, -395926.64643636, -395914.756258586, -395914.689206361, -395914.622154146, -395912.973016568, -395911.32387895, -395924.065889719, -395920.175751726, -395905.471254386, -395870.233295565, -395845.933130033, -395828.487648479, -395815.988228841, 
-395814.162249234, -395812.336269565, -395824.941797665, -395825.064569581, -395840.472820739, -395842.081971622, -395843.691122448, 186178.998770999, 186208.799648835, 186222.19306253, 186236.974083449, 186252.870587821, 186252.902273066, 186252.762123307, 186252.406086354, 186252.037003169, 186226.727904093, 186228.150193215, 186229.572482502, 186255.641285843, 186260.94897523, 186266.387136594, 186290.050913864, 186290.013888406, 186289.976862944, 186289.098924199, 186288.220985506, 186261.375211037, 
186259.318327196, 186251.543429036, 186233.038324769, 186221.190436476, 186212.863667631, 186237.466933925, 186236.492336492, 186235.517739125, 186210.304181869, 186208.836487956, 186177.288321002, 186178.143545981, 186178.998770999)"
RPP-H-1000065,Rosemont - La Petite-Patrie,538.9023826228209,58,-396529.6294211141,-396593.16079104895,-396473.0850356794,185456.589826934,185492.89419632417,185431.7992593052,"c(-396442.773852429, -396431.78768131, -396462.943589644, -396496.637613171, -396523.074039, -396568.547311737, -396595.635957739, -396594.799262783, -396596.290981849, -396597.782700868, -396585.88407456, -396584.352274255, -396582.820473907, -396593.962567876, -396570.414458051, -396544.953915722, -396506.451947778, -396475.766095472, -396445.349524638, -396429.881942763, -396418.30053095, -396416.866956293, -396415.4333816, -396427.528711742, -396428.686196535, -396439.091923933, -396440.932888209, 
-396442.773852429, 185384.215207172, 185406.410067347, 185422.218577463, 185439.730382369, 185453.323348283, 185475.982206606, 185489.700350601, 185491.500839836, 185492.242966704, 185492.985093628, 185516.830096579, 185515.982876774, 185515.135657001, 185493.301329125, 185481.343877157, 185468.202244762, 185448.732677116, 185433.189199028, 185417.420360096, 185409.38656072, 185431.805310251, 185431.118252716, 185430.431195229, 185406.249626425, 185403.935528442, 185382.404552799, 185383.30987995, 
185384.215207172)"
RPP-H-1000066,Rosemont - La Petite-Patrie,463.0073263434393,59,-396626.6244109366,-396642.6077951801,-396571.9000886269,185807.36385006274,185846.65554119673,185783.57862280626,"c(-396556.312929515, -396545.430980306, -396558.813670484, -396585.976504512, -396615.873645244, -396654.803681365, -396666.119208446, -396667.874139443, -396669.629070377, -396657.64020206, -396657.559389054, -396645.65134154, -396643.915152266, -396642.17896294, -396653.145094306, -396626.31617734, -396581.203438066, -396543.696696347, -396532.781371114, -396530.940065656, -396529.098760134, -396541.050288308, -396553.002057341, -396554.657493457, -396556.312929515, 185743.736066259, 185765.650404192, 
185772.477107858, 185786.784784721, 185801.891390235, 185821.707937714, 185799.932867418, 185800.915083374, 185801.897299392, 185825.053927451, 185825.210018728, 185848.210567985, 185847.32350381, 185846.436439693, 185825.011154244, 185811.025593014, 185788.25058309, 185769.415430348, 185790.642068651, 185789.703763703, 185788.765458832, 185765.230419049, 185742.051040541, 185742.893553377, 185743.736066259)"
RPP-H-1000067,Rosemont - La Petite-Patrie,462.09567514689905,60,-396657.5509225659,-396672.8129571774,-396602.6752746239,185747.5788714174,185786.51969724635,185723.3155652448,"c(-396587.073461225, -396576.380456644, -396576.350696871, -396576.662866234, -396593.313030644, -396627.486752353, -396655.754227152, -396685.607961854, -396696.669569892, -396698.26078542, -396699.852000898, -396692.482878048, -396688.367407436, -396676.33301101, -396674.523690892, -396672.714370708, -396684.112523114, -396671.846965009, -396632.983278405, -396596.120076468, -396574.389394444, -396562.918334889, -396561.41047238, -396559.902609826, -396568.54841273, -396571.811643703, -396583.685634379, 
-396585.379547828, -396587.073461225, 185684.215961025, 185704.621082294, 185705.61324225, 185706.132264055, 185714.677558551, 185732.237075394, 185746.677943134, 185761.647689111, 185740.53955954, 185741.351037784, 185742.162516068, 185757.418688698, 185765.435268873, 185788.877249341, 185787.78959053, 185786.701931811, 185765.632738828, 185759.323830412, 185739.264639341, 185719.866003147, 185709.492832728, 185730.93555158, 185730.022071499, 185729.108591468, 185711.339924296, 185705.229254958, 
185682.452833822, 185683.334397408, 185684.215961025)"
RPP-H-1000088,Rosemont - La Petite-Patrie,464.5146608577983,61,-396749.688160369,-396765.1133739384,-396694.32149859774,185568.13327999107,185607.89603860438,185544.8642634606,"c(-396679.10291072, -396667.882290959, -396695.589546812, -396757.079363123, -396778.076055108, -396789.136716424, -396790.859840455, -396792.582964438, -396780.340213288, -396776.187945554, -396768.128683967, -396766.555792445, -396764.982950726, -396776.305592527, -396752.06063431, -396713.112732615, -396683.872620035, -396666.244450322, -396655.448803102, -396654.491018495, -396653.533233874, -396652.64399795, -396651.754762016, -396663.559540725, -396663.598580733, -396663.637141647, -396675.779776378, 
-396677.441343571, -396679.10291072, 185504.986883375, 185526.671378214, 185540.74744696, 185571.874859141, 185582.263801931, 185561.114940476, 185561.995024533, 185562.875108623, 185586.007704536, 185593.853392791, 185609.747471772, 185608.946825369, 185608.146204405, 185586.428155175, 185574.024513161, 185554.35223245, 185539.588471797, 185530.517412739, 185552.024839976, 185551.534107128, 185551.043374302, 185550.586076663, 185550.128779043, 185526.939657448, 185526.862967894, 185526.786035189, 
185503.283538532, 185504.135210924, 185504.986883375)"
RPP-H-1000089,Rosemont - La Petite-Patrie,561.9024141484763,62,-397307.9062546308,-397339.57314583275,-397259.7325921505,184778.14870607376,184835.95078248315,184746.15604954708,"c(-397229.697498713, -397215.093063943, -397217.487657242, -397238.090001288, -397259.003700255, -397280.060487455, -397306.185390255, -397325.231664376, -397336.307230188, -397336.951170318, -397337.737210308, -397351.34869448, -397352.740292611, -397354.131890684, -397341.291659054, -397341.43273428, -397355.541440443, -397358.368703353, -397341.39198334, -397338.871328665, -397353.19908584, -397336.472664064, -397335.420524174, -397320.928435327, -397306.033764937, -397280.800687843, -397265.26440215, 
-397237.645663687, -397222.459533484, -397213.950307757, -397213.480464517, -397213.230898547, -397212.872451085, -397212.447030223, -397212.183821111, -397198.610544577, -397195.800581175, -397207.3958205, -397210.720563429, -397226.67698929, -397228.187244033, -397229.697498713, 184688.627481197, 184707.324761356, 184709.220906318, 184724.813259215, 184740.922517038, 184756.800079342, 184776.802782636, 184791.699265533, 184800.507123043, 184800.529183431, 184800.639140666, 184782.547708381, 184783.622930088, 
184784.698151853, 184801.988618735, 184803.537089285, 184814.829098217, 184817.091920518, 184838.841140174, 184836.888434912, 184817.746047218, 184805.210382562, 184804.421853741, 184793.218832679, 184781.842187968, 184762.52186233, 184750.326613263, 184729.504186512, 184717.607054792, 184711.237648198, 184711.113758319, 184711.08774914, 184711.069437773, 184711.248423028, 184711.433002524, 184729.294014512, 184727.124199224, 184711.566240236, 184707.176282942, 184686.276887082, 184687.452184119, 
184688.627481197)"
RPP-H-1000095,Rosemont - La Petite-Patrie,481.3943133017091,63,-395945.2185057077,-396040.64262379013,-395996.5272159943,186534.1463491152,186556.44944235965,186566.7401230594,"c(-395891.06864591, -395878.750947892, -395877.434783272, -395876.118618628, -395886.130432296, -395888.17003592, -395889.953354059, -395891.736672144, -395892.404698414, -395917.372941033, -395937.444957981, -395964.034015126, -395984.92683819, -396010.785566334, -396028.183183365, -396040.549034759, -396042.330541146, -396044.11204748, -396032.101416662, -396030.737166227, -396018.089111824, -396016.249377566, -396014.412588775, -396018.938541523, -396025.842226312, -396012.420858985, -395992.358623815, 
-395971.102480473, -395952.438448928, -395934.403810158, -395918.709125954, -395901.208929426, -395891.06864591, 186508.775744191, 186530.302041826, 186529.581047035, 186528.860052302, 186509.643564517, 186505.308535753, 186506.145134603, 186506.981733522, 186505.187722933, 186518.780406718, 186529.76432533, 186544.752833144, 186555.70650173, 186569.637928652, 186579.118085914, 186556.398249028, 186557.372735523, 186558.3472221, 186580.747620346, 186583.238324913, 186606.329824352, 186605.336407214, 
186604.344580678, 186596.36428113, 186583.290726668, 186575.320349899, 186564.489697117, 186552.827839902, 186543.023933822, 186532.87197119, 186524.359625036, 186514.257250233, 186508.775744191)"
RPP-H-1000100,Rosemont - La Petite-Patrie,597.8966539862071,64,-396289.68118079146,-396327.5311507993,-396229.5746902202,187314.66801558263,187368.33320527058,187288.14424217853,"c(-396190.966432411, -396179.85652301, -396179.639894748, -396179.918451959, -396206.238609318, -396236.300533855, -396273.296123921, -396310.828622958, -396341.554893372, -396353.435552622, -396355.354978964, -396357.274405238, -396344.347696635, -396344.283280687, -396331.292165154, -396329.43028619, -396327.568407166, -396327.414871818, -396327.261336467, -396339.469563744, -396308.832973034, -396282.122269669, -396249.507863842, -396212.774675135, -396179.357636735, -396178.458432312, -396177.667812061, 
-396176.882560066, -396176.510113561, -396165.333697924, -396163.348346037, -396161.362994084, -396174.396572988, -396174.548796199, -396187.213703925, -396187.240079415, -396187.266454904, -396189.051022495, -396190.835590022, -396190.901011217, -396190.966432411, 187234.017367024, 187255.293943889, 187255.949181015, 187256.343277078, 187270.697515482, 187286.550294354, 187306.022938892, 187325.825819965, 187342.230500777, 187319.628416429, 187320.641435393, 187321.65445445, 187346.184323559, 187346.306560086, 
187370.958679978, 187369.978114353, 187368.997548799, 187368.916532614, 187368.835516446, 187346.107557804, 187330.033597607, 187315.744489643, 187298.695979789, 187279.251059668, 187260.829721306, 187260.597043788, 187260.564434152, 187260.75542804, 187261.308911396, 187283.397826757, 187282.348397306, 187281.298967935, 187256.792288422, 187256.489757968, 187232.045557864, 187232.059407217, 187232.073256563, 187233.010959988, 187233.948663463, 187233.983015242, 187234.017367024)"
RPP-H-1000109,Rosemont - La Petite-Patrie,586.513795612909,65,-396356.3298452159,-396398.65641853766,-396300.9921793764,185819.47388736575,185872.9001175053,185795.79571077094,"c(-396258.850736423, -396247.321591201, -396257.551794577, -396287.396641424, -396315.166384099, -396340.906465357, -396372.966331429, -396394.31733411, -396411.773493746, -396422.818065518, -396425.960524722, -396426.091722741, -396426.222920758, -396416.246726412, -396414.473763306, -396402.151364404, -396401.988238661, -396401.825112925, -396400.248816226, -396398.672519494, -396398.566232228, -396398.459944968, -396403.202821571, -396409.946655624, -396400.239316094, -396369.254566554, -396328.818388448, 
-396316.523455125, -396300.245169845, -396276.432094428, -396257.644386968, -396245.81269206, -396234.603784874, -396232.866984139, -396231.13018334, -396243.242713456, -396243.265274886, -396255.400374387, -396257.125555431, -396258.850736423, 185742.750131123, 185764.313572572, 185769.172110507, 185784.481365476, 185798.827659802, 185811.563173306, 185828.006808593, 185838.936684597, 185847.376035836, 185826.574619993, 185828.171603103, 185828.23832643, 185828.305049752, 185847.807215264, 185851.243332188, 
185875.124953227, 185875.041434439, 185874.957915653, 185874.155880975, 185873.35384634, 185873.299547663, 185873.245248989, 185864.913766862, 185851.392665005, 185846.629505809, 185830.236789108, 185809.696062504, 185803.796938877, 185795.410874795, 185783.162971777, 185773.225477227, 185767.92176317, 185789.529092092, 185788.623338976, 185787.717585926, 185764.396244833, 185764.352805314, 185740.988037436, 185741.869084256, 185742.750131123)"
